created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text,day_of_week,vScore
2018-06-12 19:30:54,64500,1006619872367804416,,False,14739,Twitter for iPhone,"I strongly endorse Adam Laxalt for Governor of Nevada. Adam is smart, works hard, and knows how to win. He will be a great Governor. Also, will fight hard to lower your taxes and is tough on crime!",Tuesday,-0.6866
2018-06-12 08:02:55,181860,1006446738016755712,,False,50198,Twitter for iPhone,https://t.co/tJG3KIn2q0,Tuesday,-0.784
2018-06-12 00:35:49,100792,1006334219759575040,,False,24875,Twitter for iPhone,"Our Great Larry Kudlow, who has been working so hard on trade and the economy, has just suffered a heart attack. He is now in Walter Reed Medical Center.",Tuesday,0.8221
2018-06-12 00:03:23,117708,1006326057375584256,,False,23335,Twitter for iPhone,Just won big Supreme Court decision on Voting! Great News!,Tuesday,0.5355
2018-06-11 22:04:01,150303,1006296018210603008,,False,33959,Twitter for iPhone,"The fact that I am having a meeting is a major loss for the U.S., say the haters &amp; losers. We have our hostages, testing, research and all missle launches have stoped, and these pundits, who have called me wrong from the beginning, have nothing else they can say! We will be fine!",Monday,0.6141
2018-06-11 21:52:36,139239,1006293144911085568,,False,32153,Twitter for iPhone,"Stock Market up almost 40% since the Election, with 7 Trillion Dollars of U.S. value built throughout the economy. Lowest unemployment rate in many decades, with Black &amp; Hispanic unemployment lowest in History, and Female unemployment lowest in 21 years. Highest confidence ever!",Monday,0.9336
2018-06-11 21:27:21,105025,1006286790536323072,,False,21180,Twitter for iPhone,"Meetings between staffs and representatives are going well and quickly....but in the end, that doesn’t matter. We will all know soon whether or not a real deal, unlike those of the past, can happen!",Monday,0.3595
2018-06-11 07:51:06,87380,1006081372912484352,,False,19109,Twitter for iPhone,Thank you Prime Minister Lee Hsien Loong! https://t.co/8MMYGuOj8Q,Monday,-0.9298
2018-06-11 02:41:02,154319,1006003345360908288,,False,33464,Twitter for iPhone,"Sorry, we cannot let our friends, or enemies, take advantage of us on Trade anymore. We must put the American worker first!",Monday,0.6249
2018-06-11 01:45:11,113137,1005989290520739840,,False,21357,Twitter for iPhone,"Great to be in Singapore, excitement in the air!",Monday,0.6794
2018-06-11 01:42:35,139303,1005988633747312640,,False,33307,Twitter for iPhone,"....Germany pays 1% (slowly) of GDP towards NATO, while we pay 4% of a MUCH larger GDP. Does anybody believe that makes sense? We protect Europe (which is good) at great financial loss, and then get unfairly clobbered on Trade. Change is coming!",Monday,-0.8442
2018-06-11 01:29:29,105194,1005985339121504256,,False,25234,Twitter for iPhone,....And add to that the fact that the U.S. pays close to the entire cost of NATO-protecting many of these same countries that rip us off on Trade (they pay only a fraction of the cost-and laugh!). The European Union had a $151 Billion Surplus-should pay much more for Military!,Monday,0.8013
2018-06-11 01:17:17,142661,1005982266496094208,,False,33611,Twitter for iPhone,"Why should I, as President of the United States, allow countries to continue to make Massive Trade Surpluses, as they have for decades, while our Farmers, Workers &amp; Taxpayers have such a big and unfair price to pay? Not fair to the PEOPLE of America! $800 Billion Trade Deficit...",Monday,-0.5899
2018-06-11 01:05:07,105242,1005979207544000512,,False,26861,Twitter for iPhone,"Fair Trade is now to be called Fool Trade if it is not Reciprocal. According to a Canada release, they make almost 100 Billion Dollars in Trade with U.S. (guess they were bragging and got caught!). Minimum is 17B. Tax Dairy from us at 270%. Then Justin acts hurt when called out!",Monday,-0.8309
2018-06-09 23:04:54,126724,1005586562959093760,,False,35318,Twitter for iPhone,"PM Justin Trudeau of Canada acted so meek and mild during our @G7 meetings only to give a news conference after I left saying that, “US Tariffs were kind of insulting” and he “will not be pushed around.” Very dishonest &amp; weak. Our Tariffs are in response to his of 270% on dairy!",Saturday,0.0
2018-06-09 23:03:16,131937,1005586152076689408,,False,33199,Twitter for iPhone,"Based on Justin’s false statements at his news conference, and the fact that Canada is charging massive Tariffs to our U.S. farmers, workers and companies, I have instructed our U.S. Reps not to endorse the Communique as we look at Tariffs on automobiles flooding the U.S. Market!",Saturday,0.7412
2018-06-09 20:58:15,71110,1005554692133249024,25073877.0,False,14844,Twitter for iPhone,…Create peace and great prosperity for his land. I look forward to meeting him and have a feeling that this one-time opportunity will not be wasted!,Saturday,0.8217
2018-06-09 20:58:14,103670,1005554687678922752,,False,23325,Twitter for iPhone,I am on my way to Singapore where we have a chance to achieve a truly wonderful result for North Korea and the World. It will certainly be an exciting day and I know that Kim Jong-un will work very hard to do something that has rarely been done before...,Saturday,0.7177
2018-06-09 20:57:12,125475,1005554429087514624,,False,30027,Twitter for iPhone,"The United States will not allow other countries to impose massive Tariffs and Trade Barriers on its farmers, workers and companies. While sending their product into our country tax free. We have put up with Trade Abuse for many decades — and that is long enough.",Saturday,0.9055
2018-06-09 20:56:34,56433,1005554268009422848,25073877.0,False,11333,Twitter for iPhone,"...U.S.A. Trade. They fully understand where I am coming from. After many decades, fair and reciprocal Trade will happen!",Saturday,0.9285
2018-06-09 20:56:33,60203,1005554263601250304,,False,11711,Twitter for iPhone,Just left the @G7 Summit in beautiful Canada. Great meetings and relationships with the six Country Leaders especially since they know I cannot allow them to apply large Tariffs and strong barriers to...,Saturday,0.7892
2018-06-09 20:43:08,86798,1005550889422110720,,False,20851,Twitter for iPhone,"Just met the new Prime Minister of Italy, @GiuseppeConteIT, a really great guy. He will be honored in Washington, at the @WhiteHouse, shortly. He will do a great job - the people of Italy got it right!",Saturday,-0.1759
2018-06-09 20:33:56,74616,1005548570332631040,,False,17215,Twitter for iPhone,"Henry McMaster loves the people of South Carolina and was with me from the beginning. He is strong on Crime and Borders, great for our Military and our Vets. He is doing a fantastic job as your Governor, and has my full endorsement, a special guy. Vote on Tuesday!",Saturday,-0.9536
2018-06-09 16:00:25,45713,1005479740000624640,,False,11251,Twitter for iPhone,".@G7 Press Briefing in Charlevoix, Canada, prior to departing for Singapore! https://t.co/75y1SXuwuU",Saturday,0.9029
2018-06-09 04:22:10,97009,1005304018741035008,,False,17211,Twitter for iPhone,My thoughts and prayers are with the families of our serviceman who was killed and his fellow servicemen who were wounded in Somalia. They are truly all HEROES.,Saturday,0.5411
2018-06-09 01:24:22,47946,1005259274568728576,,False,10133,Twitter for iPhone,My thoughts and prayers are with the families of our serviceman who was killed and his fellow servicemen who were wounded in Somolia. They are truly all HEROES.,Saturday,0.0
2018-06-08 11:22:44,83159,1005047468705439744,,False,17764,Twitter for iPhone,I am heading for Canada and the G-7 for talks that will mostly center on the long time unfair trade practiced against the United States. From there I go to Singapore and talks with North Korea on Denuclearization. Won’t be talking about the Russian Witch Hunt Hoax for a while!,Friday,0.6581
2018-06-08 11:12:57,119538,1005045008746057728,,False,20740,Twitter for iPhone,"Congratulations to the Washington Capitals on their GREAT play and winning the Stanley Cup Championship. Alex Ovechkin, the team captain, was spectacular - a true Superstar! D.C. is popping, in many ways. What a time!",Friday,0.0
2018-06-08 10:25:35,77480,1005033088202756096,,False,15772,Twitter for iPhone,"Looking forward to straightening out unfair Trade Deals with the G-7 countries. If it doesn’t happen, we come out even better!",Friday,0.0867
2018-06-08 10:16:39,95015,1005030839019802624,,False,26419,Twitter for iPhone,"Canada charges the U.S. a 270%  tariff on Dairy Products! They didn’t tell you that, did they? Not fair to our farmers!",Friday,0.925
2018-06-08 10:06:20,115734,1005028243760611328,,False,29695,Twitter for iPhone,"Obama, Schumer and Pelosi did NOTHING about North Korea, and now weak on Crime, High Tax Schumer is telling me what to do at the Summit the Dems could never set up. Schumer failed with North Korea and Iran, we don’t need his advice!",Friday,0.9412
2018-06-08 02:15:37,98572,1004909785547001856,,False,27161,Twitter for iPhone,"Why isn’t the European Union and Canada informing the public that for years they have used massive Trade Tariffs and non-monetary Trade Barriers against the U.S. Totally unfair to our farmers, workers &amp; companies. Take down your tariffs &amp; barriers or we will more than match you!",Friday,0.9201
2018-06-07 23:44:47,110156,1004871827406061568,,False,30132,Twitter for iPhone,"Prime Minister Trudeau is being so indignant, bringing up the relationship that the U.S. and Canada had over the many years and all sorts of other things...but he doesn’t bring up the fact that they charge us up to 300% on dairy — hurting our Farmers, killing our Agriculture!",Thursday,0.875
2018-06-07 22:04:04,92673,1004846478253273088,,False,23855,Twitter for iPhone,"Please tell Prime Minister Trudeau and President Macron that they are charging the U.S. massive tariffs and create non-monetary barriers. The EU trade surplus with the U.S. is $151 Billion, and Canada keeps our farmers and others out. Look forward to seeing them tomorrow.",Thursday,0.7918
2018-06-07 20:02:08,51348,1004815794365255680,,False,11599,Twitter for iPhone,Great day of meetings with Prime Minister @AbeShinzo of Japan! https://t.co/uKcdA8RxoN,Thursday,0.7918
2018-06-07 19:55:47,48451,1004814196247318528,,False,10312,Media Studio,"PM Abe and I are also working to improve the trading relationship between the U.S. and Japan, something we have to do. The U.S. seeks a bilateral deal with Japan that is based on the principle of fairness and reciprocity. We’re working hard to reduce our trade imbalance... https://t.co/pnqEHoplk0",Thursday,0.0
2018-06-07 19:51:41,49804,1004813164066766848,,False,9921,Media Studio,"Today, I am greatly honored to welcome my good friend, PM Abe of Japan to the @WhiteHouse. Over the past 16 months the Prime Minister and I have worked closely together to address common challenges, of which there are many... https://t.co/sNlmdd6fgm",Thursday,0.7574
2018-06-07 17:20:41,50463,1004775164834349056,,False,9998,Twitter for iPhone,It’s my great honor to welcome Prime Minister @AbeShinzo back to the @WhiteHouse!🇺🇸🇯🇵 https://t.co/6yCxud2jAN,Thursday,0.0
2018-06-07 15:50:50,42062,1004752551034654720,,False,10792,Twitter for iPhone,"“$3 billion payoff: 101 utilities cut rates, credit GOP tax cuts” https://t.co/x1a1OJuRgd",Thursday,0.8074
